topology,scenario,k,delay,method,mean_mlu,p95_mlu,peak_mlu,overload_0p7,overload_0p9,mean_disturb,mean_decision_ms,delta_mean_pct,delta_p95_pct,delta_peak_pct,delta_overload_0p7,delta_overload_0p9,delta_disturb_pct,n_steps
germany50,ramp_up,5,2,oracle,24.558220,33.018071,44.713974,3,1,0.060769,38.51,-8.472,-10.897,-7.166,0,0,+0.987,42
germany50,ramp_up,10,0,reactive,24.128821,31.093855,42.736988,3,1,0.057579,32.67,+0.000,+0.000,+0.000,0,0,+0.000,44
germany50,ramp_up,10,0,predictive,23.826729,32.755451,44.713974,3,1,0.058448,37.96,-1.252,+5.344,+4.626,0,0,+1.510,44
germany50,ramp_up,10,0,oracle,23.846611,32.755451,44.713974,3,1,0.058933,37.90,-1.170,+5.344,+4.626,0,0,+2.353,44
germany50,ramp_up,10,1,reactive,25.278831,32.933079,42.736988,6,1,0.054054,33.40,+0.000,+0.000,+0.000,0,0,+0.000,43
germany50,ramp_up,10,1,predictive,24.004584,32.886761,44.713974,3,1,0.060200,38.87,-5.041,-0.141,+4.626,-3,0,+11.370,43
germany50,ramp_up,10,1,oracle,24.005940,32.886761,44.713974,3,1,0.068035,38.33,-5.035,-0.141,+4.626,-3,0,+25.863,43
germany50,ramp_up,10,2,reactive,25.598323,33.541424,44.417482,4,1,0.053591,33.53,+0.000,+0.000,+0.000,0,0,+0.000,42
germany50,ramp_up,10,2,predictive,24.171916,33.018071,44.713974,3,1,0.063868,39.12,-5.572,-1.560,+0.668,-1,0,+19.177,42
germany50,ramp_up,10,2,oracle,24.172898,33.018071,44.713974,3,1,0.062290,38.78,-5.568,-1.560,+0.668,-1,0,+16.232,42
germany50,ramp_up,20,0,reactive,23.788750,30.647873,42.736988,3,1,0.151647,33.77,+0.000,+0.000,+0.000,0,0,+0.000,44
germany50,ramp_up,20,0,predictive,23.459196,32.752037,44.539281,3,1,0.065667,39.32,-1.385,+6.866,+4.217,0,0,-56.697,44
germany50,ramp_up,20,0,oracle,23.460461,32.755451,44.539281,3,1,0.068968,39.24,-1.380,+6.877,+4.217,0,0,-54.521,44
germany50,ramp_up,20,1,reactive,25.162729,33.466271,42.736988,7,1,0.145256,33.93,+0.000,+0.000,+0.000,0,0,+0.000,43
germany50,ramp_up,20,1,predictive,23.635135,32.886761,44.689010,3,1,0.071062,39.51,-6.071,-1.732,+4.568,-4,0,-51.078,43
germany50,ramp_up,20,1,oracle,23.627746,32.886761,44.543505,3,1,0.062944,39.27,-6.100,-1.732,+4.227,-4,0,-56.667,43
germany50,ramp_up,20,2,reactive,25.422325,34.061568,45.822272,4,1,0.144593,34.19,+0.000,+0.000,+0.000,0,0,+0.000,42
germany50,ramp_up,20,2,predictive,23.803499,33.018071,44.713974,3,1,0.070790,39.72,-6.368,-3.064,-2.419,-1,0,-51.042,42
germany50,ramp_up,20,2,oracle,23.782892,33.018071,44.689010,3,1,0.072845,39.40,-6.449,-3.064,-2.473,-1,0,-49.621,42
germany50,ramp_up,40,0,reactive,23.397509,30.647873,42.736988,3,1,0.186488,34.88,+0.000,+0.000,+0.000,0,0,+0.000,44
germany50,ramp_up,40,0,predictive,23.298949,32.501448,44.343803,3,1,0.144267,40.26,-0.421,+6.048,+3.760,0,0,-22.640,44
germany50,ramp_up,40,0,oracle,23.303463,32.485080,44.343803,3,1,0.132435,40.55,-0.402,+5.995,+3.760,0,0,-28.984,44
germany50,ramp_up,40,1,reactive,24.883234,35.605551,42.736988,7,1,0.182480,34.90,+0.000,+0.000,+0.000,0,0,+0.000,43
germany50,ramp_up,40,1,predictive,23.455008,32.735906,44.441390,3,1,0.137675,40.59,-5.740,-8.060,+3.988,-4,0,-24.553,43
germany50,ramp_up,40,1,oracle,23.471123,32.640734,44.343803,3,1,0.128278,40.32,-5.675,-8.327,+3.760,-4,0,-29.703,43
germany50,ramp_up,40,2,reactive,25.285765,36.073768,45.522923,6,1,0.185426,34.96,+0.000,+0.000,+0.000,0,0,+0.000,42
germany50,ramp_up,40,2,predictive,23.591950,32.461622,44.567960,3,1,0.135557,40.60,-6.699,-10.013,-2.098,-3,0,-26.894,42
germany50,ramp_up,40,2,oracle,23.620720,32.759611,44.343803,3,1,0.127251,40.37,-6.585,-9.187,-2.590,-3,0,-31.374,42
germany50,flash_crowd,5,0,reactive,20.568217,31.436205,42.736988,4,1,0.048646,33.03,+0.000,+0.000,+0.000,0,0,+0.000,44
germany50,flash_crowd,5,0,predictive,19.845734,32.755451,44.713974,3,1,0.046251,38.51,-3.513,+4.197,+4.626,-1,0,-4.924,44
germany50,flash_crowd,5,0,oracle,19.845734,32.755451,44.713974,3,1,0.046251,38.48,-3.513,+4.197,+4.626,-1,0,-4.924,44
germany50,flash_crowd,5,1,reactive,21.262507,34.087581,45.451164,3,1,0.044155,33.49,+0.000,+0.000,+0.000,0,0,+0.000,43
germany50,flash_crowd,5,1,predictive,19.902464,32.886761,44.713974,3,1,0.046537,39.18,-6.396,-3.523,-1.622,0,0,+5.396,43
germany50,flash_crowd,5,1,oracle,19.916462,32.886761,44.713974,3,1,0.046807,39.02,-6.331,-3.523,-1.622,0,0,+6.008,43
germany50,flash_crowd,5,2,reactive,21.325553,34.238548,45.451164,3,1,0.045216,33.32,+0.000,+0.000,+0.000,0,0,+0.000,42
germany50,flash_crowd,5,2,predictive,19.952531,33.018071,44.713974,3,1,0.043119,38.96,-6.438,-3.565,-1.622,0,0,-4.637,42
germany50,flash_crowd,5,2,oracle,19.997257,33.018071,44.713974,3,1,0.047654,38.60,-6.229,-3.565,-1.622,0,0,+5.393,42
germany50,flash_crowd,10,0,reactive,19.486965,31.093855,42.736988,3,1,0.073535,32.93,+0.000,+0.000,+0.000,0,0,+0.000,44
germany50,flash_crowd,10,0,predictive,19.573421,32.755451,44.713974,3,1,0.052315,38.33,+0.444,+5.344,+4.626,0,0,-28.857,44
germany50,flash_crowd,10,0,oracle,19.577031,32.755451,44.713974,3,1,0.052965,38.36,+0.462,+5.344,+4.626,0,0,-27.973,44
germany50,flash_crowd,10,1,reactive,20.296396,32.690617,42.736988,3,1,0.069391,33.99,+0.000,+0.000,+0.000,0,0,+0.000,43
germany50,flash_crowd,10,1,predictive,19.638254,32.886761,44.713974,3,1,0.059995,39.53,-3.243,+0.600,+4.626,0,0,-13.542,43
germany50,flash_crowd,10,1,oracle,19.636634,32.886761,44.713974,3,1,0.054930,39.33,-3.251,+0.600,+4.626,0,0,-20.841,43
germany50,flash_crowd,10,2,reactive,20.508562,32.589450,42.736988,3,1,0.069054,35.63,+0.000,+0.000,+0.000,0,0,+0.000,42
germany50,flash_crowd,10,2,predictive,19.696389,33.018071,44.713974,3,1,0.066462,41.78,-3.960,+1.315,+4.626,0,0,-3.753,42
germany50,flash_crowd,10,2,oracle,19.693045,33.018071,44.713974,3,1,0.060105,41.61,-3.976,+1.315,+4.626,0,0,-12.959,42
germany50,flash_crowd,20,0,reactive,19.287663,30.647873,42.736988,3,1,0.123738,34.85,+0.000,+0.000,+0.000,0,0,+0.000,44
germany50,flash_crowd,20,0,predictive,19.249291,32.755451,44.539281,3,1,0.072584,40.40,-0.199,+6.877,+4.217,0,0,-41.341,44
germany50,flash_crowd,20,0,oracle,19.249291,32.755451,44.539281,3,1,0.075688,40.45,-0.199,+6.877,+4.217,0,0,-38.832,44
germany50,flash_crowd,20,1,reactive,20.396818,33.270279,42.736988,3,1,0.118612,35.61,+0.000,+0.000,+0.000,0,0,+0.000,43
germany50,flash_crowd,20,1,predictive,19.319117,32.886761,44.713974,3,1,0.075432,41.04,-5.284,-1.153,+4.626,0,0,-36.404,43
germany50,flash_crowd,20,1,oracle,19.319679,32.886761,44.543505,3,1,0.075601,40.38,-5.281,-1.153,+4.227,0,0,-36.262,43
germany50,flash_crowd,20,2,reactive,20.842836,32.607919,42.736988,4,1,0.118248,35.91,+0.000,+0.000,+0.000,0,0,+0.000,42
germany50,flash_crowd,20,2,predictive,19.380807,33.018071,44.713974,3,1,0.077377,41.87,-7.015,+1.258,+4.626,-1,0,-34.564,42
germany50,flash_crowd,20,2,oracle,19.372253,33.018071,44.689010,3,1,0.084669,41.23,-7.056,+1.258,+4.568,-1,0,-28.397,42
germany50,flash_crowd,40,0,reactive,18.935778,30.647873,42.736988,3,1,0.176713,35.84,+0.000,+0.000,+0.000,0,0,+0.000,44
germany50,flash_crowd,40,0,predictive,19.047357,32.501448,44.343803,3,1,0.138691,41.92,+0.589,+6.048,+3.760,0,0,-21.516,44
germany50,flash_crowd,40,0,oracle,19.050149,32.485080,44.343803,3,1,0.140288,41.78,+0.604,+5.995,+3.760,0,0,-20.612,44
germany50,flash_crowd,40,1,reactive,19.946608,33.893365,42.736988,3,1,0.174491,34.91,+0.000,+0.000,+0.000,0,0,+0.000,43
germany50,flash_crowd,40,1,predictive,19.078689,32.735906,44.441390,3,1,0.142696,40.36,-4.351,-3.415,+3.988,0,0,-18.222,43
germany50,flash_crowd,40,1,oracle,19.125923,32.640734,44.343803,3,1,0.139542,39.80,-4.114,-3.696,+3.760,0,0,-20.029,43
germany50,flash_crowd,40,2,reactive,20.461813,32.896350,42.736988,4,1,0.177376,34.40,+0.000,+0.000,+0.000,0,0,+0.000,42
germany50,flash_crowd,40,2,predictive,19.133357,32.461622,44.567960,3,1,0.136405,39.95,-6.492,-1.322,+4.284,-1,0,-23.098,42
germany50,flash_crowd,40,2,oracle,19.177691,32.759611,44.343803,3,1,0.138972,39.65,-6.276,-0.416,+3.760,-1,0,-21.651,42
vtlwavenet2011,normal,5,0,reactive,11360.395717,14667.492691,14936.233288,28,10,0.001827,104.54,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,normal,5,0,predictive,11416.393720,14782.612342,15000.410742,27,11,0.000202,141.93,+0.493,+0.785,+0.430,-1,1,-88.940,51
vtlwavenet2011,normal,5,0,oracle,11416.393720,14782.612342,15000.410742,27,11,0.000202,143.37,+0.493,+0.785,+0.430,-1,1,-88.940,51
vtlwavenet2011,normal,5,1,reactive,11311.755940,14528.344053,14809.729848,30,10,0.001827,103.78,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,normal,5,1,predictive,11364.934638,14659.991084,14878.623110,29,10,0.000202,145.12,+0.470,+0.906,+0.465,-1,0,-88.940,51
vtlwavenet2011,normal,5,1,oracle,11364.934638,14659.991084,14878.623110,29,10,0.000176,144.45,+0.470,+0.906,+0.465,-1,0,-90.350,51
vtlwavenet2011,normal,5,2,reactive,11270.659234,14380.183284,14809.729848,30,9,0.001827,105.35,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,normal,5,2,predictive,11322.471085,14515.297783,14878.623110,29,9,0.000202,150.15,+0.460,+0.940,+0.465,-1,0,-88.940,51
vtlwavenet2011,normal,5,2,oracle,11322.471085,14515.297783,14878.623110,29,9,0.000199,145.11,+0.460,+0.940,+0.465,-1,0,-89.081,51
vtlwavenet2011,normal,10,0,reactive,11319.105026,14638.558255,14881.942584,28,10,0.003096,105.41,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,normal,10,0,predictive,11399.189970,14782.612342,15000.410742,27,10,0.000473,147.51,+0.708,+0.984,+0.796,-1,0,-84.714,51
vtlwavenet2011,normal,10,0,oracle,11399.189970,14782.612342,15000.410742,27,10,0.000473,148.43,+0.708,+0.984,+0.796,-1,0,-84.714,51
vtlwavenet2011,normal,10,1,reactive,11271.706346,14498.429014,14748.398543,29,9,0.003096,121.56,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,normal,10,1,predictive,11348.216584,14659.991084,14878.623110,29,10,0.000483,170.63,+0.679,+1.114,+0.883,0,1,-84.413,51
vtlwavenet2011,normal,10,1,oracle,11348.216584,14659.991084,14878.623110,29,10,0.000498,171.68,+0.679,+1.114,+0.883,0,1,-83.909,51
vtlwavenet2011,normal,10,2,reactive,11229.800754,14347.035256,14748.398543,30,8,0.003096,118.02,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,normal,10,2,predictive,11306.169177,14515.297783,14878.623110,29,9,0.000483,167.04,+0.680,+1.173,+0.883,-1,1,-84.413,51
vtlwavenet2011,normal,10,2,oracle,11305.455113,14515.297783,14878.623110,29,9,0.000541,161.97,+0.674,+1.173,+0.883,-1,1,-82.512,51
vtlwavenet2011,normal,20,0,reactive,11273.824571,14560.509723,14829.575579,28,10,0.005567,108.42,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,normal,20,0,predictive,11350.800251,14679.915632,14904.797943,27,10,0.000697,148.21,+0.683,+0.820,+0.507,-1,0,-87.475,51
vtlwavenet2011,normal,20,0,oracle,11350.800251,14679.915632,14904.797943,27,10,0.000700,147.81,+0.683,+0.820,+0.507,-1,0,-87.418,51
vtlwavenet2011,normal,20,1,reactive,11230.671530,14418.065603,14696.470314,30,10,0.005567,106.19,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,normal,20,1,predictive,11299.177371,14545.795785,14781.133760,29,10,0.000669,149.11,+0.610,+0.886,+0.576,-1,0,-87.983,51
vtlwavenet2011,normal,20,1,oracle,11299.969683,14545.795785,14781.133760,29,10,0.000703,146.05,+0.617,+0.886,+0.576,-1,0,-87.369,51
vtlwavenet2011,normal,20,2,reactive,11189.283737,14262.201677,14696.470314,30,9,0.005567,118.43,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,normal,20,2,predictive,11257.149902,14399.391912,14781.133760,29,9,0.000670,164.99,+0.607,+0.962,+0.576,-1,0,-87.972,51
vtlwavenet2011,normal,20,2,oracle,11258.656998,14419.424436,14781.133760,29,9,0.000773,162.85,+0.620,+1.102,+0.576,-1,0,-86.115,51
vtlwavenet2011,normal,40,0,reactive,11246.051146,14497.337916,14780.226602,28,10,0.009897,107.15,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,normal,40,0,predictive,11290.713840,14635.303305,14850.125204,27,10,0.001402,147.16,+0.397,+0.952,+0.473,-1,0,-85.832,51
vtlwavenet2011,normal,40,0,oracle,11290.672562,14635.303305,14850.125204,27,10,0.001389,145.33,+0.397,+0.952,+0.473,-1,0,-85.968,51
vtlwavenet2011,normal,40,1,reactive,11210.339771,14418.955102,14634.423955,30,10,0.009897,107.01,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,normal,40,1,predictive,11240.836373,14493.378959,14731.874883,29,10,0.001415,149.10,+0.272,+0.516,+0.666,-1,0,-85.699,51
vtlwavenet2011,normal,40,1,oracle,11240.171156,14493.378959,14731.874883,29,10,0.001440,144.84,+0.266,+0.516,+0.666,-1,0,-85.454,51
vtlwavenet2011,normal,40,2,reactive,11170.864728,14264.138340,14633.642891,30,9,0.009897,113.11,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,normal,40,2,predictive,11198.841607,14345.394985,14731.874883,29,9,0.001388,158.44,+0.250,+0.570,+0.671,-1,0,-85.977,51
vtlwavenet2011,normal,40,2,oracle,11198.060868,14350.988679,14731.874883,29,9,0.001515,153.47,+0.243,+0.609,+0.671,-1,0,-84.697,51
vtlwavenet2011,spike_2x,5,0,reactive,11389.507480,14667.492691,14936.233288,28,11,0.001599,109.79,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,spike_2x,5,0,predictive,11423.647998,14782.612342,15000.410742,27,11,0.000245,148.34,+0.300,+0.785,+0.430,-1,0,-84.679,51
vtlwavenet2011,spike_2x,5,0,oracle,11423.647998,14782.612342,15000.410742,27,11,0.000257,150.54,+0.300,+0.785,+0.430,-1,0,-83.931,51
vtlwavenet2011,spike_2x,5,1,reactive,11340.235954,14528.344053,14809.729848,30,10,0.001599,102.84,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,spike_2x,5,1,predictive,11373.735294,14668.821354,14878.623110,29,10,0.000245,145.38,+0.295,+0.967,+0.465,-1,0,-84.679,51
vtlwavenet2011,spike_2x,5,1,oracle,11373.735294,14668.821354,14878.623110,29,10,0.000249,141.32,+0.295,+0.967,+0.465,-1,0,-84.420,51
vtlwavenet2011,spike_2x,5,2,reactive,11298.499170,14445.236467,14809.729848,30,9,0.001599,102.70,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,spike_2x,5,2,predictive,11332.849957,14614.643294,14878.623110,29,9,0.000245,145.67,+0.304,+1.173,+0.465,-1,0,-84.679,51
vtlwavenet2011,spike_2x,5,2,oracle,11332.849957,14614.643294,14878.623110,29,9,0.000272,141.10,+0.304,+1.173,+0.465,-1,0,-82.970,51
vtlwavenet2011,spike_2x,10,0,reactive,11346.202195,14638.558255,14881.942584,28,11,0.003143,102.55,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,spike_2x,10,0,predictive,11417.730082,14782.612342,15000.410742,27,11,0.000473,141.11,+0.630,+0.984,+0.796,-1,0,-84.946,51
vtlwavenet2011,spike_2x,10,0,oracle,11417.730082,14782.612342,15000.410742,27,11,0.000473,140.84,+0.630,+0.984,+0.796,-1,0,-84.946,51
vtlwavenet2011,spike_2x,10,1,reactive,11298.404506,14498.429014,14748.398543,29,11,0.003143,102.47,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,spike_2x,10,1,predictive,11366.756696,14659.991084,14878.623110,29,10,0.000482,144.52,+0.605,+1.114,+0.883,0,-1,-84.649,51
vtlwavenet2011,spike_2x,10,1,oracle,11366.756696,14659.991084,14878.623110,29,10,0.000498,140.73,+0.605,+1.114,+0.883,0,-1,-84.152,51
vtlwavenet2011,spike_2x,10,2,reactive,11256.569866,14412.088439,14748.398543,30,9,0.003143,103.80,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,spike_2x,10,2,predictive,11326.054086,14614.643294,14878.623110,29,9,0.000482,147.19,+0.617,+1.405,+0.883,-1,0,-84.649,51
vtlwavenet2011,spike_2x,10,2,oracle,11325.340022,14614.643294,14878.623110,29,9,0.000541,142.10,+0.611,+1.405,+0.883,-1,0,-82.776,51
vtlwavenet2011,spike_2x,20,0,reactive,11292.234034,14560.509723,14829.575579,28,11,0.005506,107.05,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,spike_2x,20,0,predictive,11369.340363,14679.915632,14904.797943,27,11,0.000697,147.19,+0.683,+0.820,+0.507,-1,0,-87.340,51
vtlwavenet2011,spike_2x,20,0,oracle,11369.340363,14679.915632,14904.797943,27,11,0.000700,147.07,+0.683,+0.820,+0.507,-1,0,-87.282,51
vtlwavenet2011,spike_2x,20,1,reactive,11247.535948,14418.065603,14696.470314,30,10,0.005506,105.18,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,spike_2x,20,1,predictive,11317.717484,14545.795785,14781.133760,29,10,0.000669,147.37,+0.624,+0.886,+0.576,-1,0,-87.854,51
vtlwavenet2011,spike_2x,20,1,oracle,11318.509795,14545.795785,14781.133760,29,10,0.000703,143.41,+0.631,+0.886,+0.576,-1,0,-87.233,51
vtlwavenet2011,spike_2x,20,2,reactive,11207.777659,14327.254860,14696.470314,30,9,0.005506,103.69,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,spike_2x,20,2,predictive,11275.690014,14464.445095,14781.133760,29,9,0.000669,145.82,+0.606,+0.958,+0.576,-1,0,-87.843,51
vtlwavenet2011,spike_2x,20,2,oracle,11277.197110,14484.477619,14781.133760,29,9,0.000773,141.25,+0.619,+1.097,+0.576,-1,0,-85.966,51
vtlwavenet2011,spike_2x,40,0,reactive,11259.562397,14497.337916,14780.226602,28,11,0.009858,105.95,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,spike_2x,40,0,predictive,11309.253952,14635.303305,14850.125204,27,11,0.001401,143.60,+0.441,+0.952,+0.473,-1,0,-85.784,51
vtlwavenet2011,spike_2x,40,0,oracle,11309.212674,14635.303305,14850.125204,27,11,0.001388,143.30,+0.441,+0.952,+0.473,-1,0,-85.923,51
vtlwavenet2011,spike_2x,40,1,reactive,11223.730202,14418.955102,14634.423955,30,10,0.009858,105.89,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,spike_2x,40,1,predictive,11259.376485,14493.378959,14731.874883,29,10,0.001414,147.55,+0.318,+0.516,+0.666,-1,0,-85.651,51
vtlwavenet2011,spike_2x,40,1,oracle,11258.711268,14493.378959,14731.874883,29,10,0.001439,143.45,+0.312,+0.516,+0.666,-1,0,-85.407,51
vtlwavenet2011,spike_2x,40,2,reactive,11184.819897,14329.191523,14633.642891,30,9,0.009858,106.05,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,spike_2x,40,2,predictive,11217.381719,14410.448168,14731.874883,29,9,0.001387,148.37,+0.291,+0.567,+0.671,-1,0,-85.930,51
vtlwavenet2011,spike_2x,40,2,oracle,11216.600980,14416.041862,14731.874883,29,9,0.001514,143.65,+0.284,+0.606,+0.671,-1,0,-84.646,51
vtlwavenet2011,ramp_up,5,0,reactive,11509.237692,14667.492691,14936.233288,31,10,0.000957,101.59,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,ramp_up,5,0,predictive,11555.005557,14782.612342,15000.410742,30,11,0.000556,140.71,+0.398,+0.785,+0.430,-1,1,-41.916,51
vtlwavenet2011,ramp_up,5,0,oracle,11556.569043,14782.612342,15000.410742,30,11,0.000548,140.55,+0.411,+0.785,+0.430,-1,1,-42.695,51
vtlwavenet2011,ramp_up,5,1,reactive,11463.944336,14528.344053,14809.729848,31,10,0.000957,101.87,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,ramp_up,5,1,predictive,11508.770579,14659.991084,14878.623110,31,10,0.000556,143.99,+0.391,+0.906,+0.465,0,0,-41.916,51
vtlwavenet2011,ramp_up,5,1,oracle,11511.448331,14659.991084,14878.623110,31,10,0.000548,140.36,+0.414,+0.906,+0.465,0,0,-42.701,51
vtlwavenet2011,ramp_up,5,2,reactive,11428.273035,14387.781561,14809.729848,31,9,0.000957,102.07,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,ramp_up,5,2,predictive,11470.918941,14524.610676,14878.623110,31,9,0.000556,144.96,+0.373,+0.951,+0.465,0,0,-41.916,51
vtlwavenet2011,ramp_up,5,2,oracle,11472.370593,14524.610676,14878.623110,31,9,0.000565,140.54,+0.386,+0.951,+0.465,0,0,-40.928,51
vtlwavenet2011,ramp_up,10,0,reactive,11432.627427,14638.558255,14881.942584,30,11,0.001978,102.39,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,ramp_up,10,0,predictive,11532.436866,14782.612342,15000.410742,30,11,0.000613,140.59,+0.873,+0.984,+0.796,0,0,-68.993,51
vtlwavenet2011,ramp_up,10,0,oracle,11532.436866,14782.612342,15000.410742,30,11,0.000551,140.50,+0.873,+0.984,+0.796,0,0,-72.127,51
vtlwavenet2011,ramp_up,10,1,reactive,11387.034536,14498.429014,14748.398543,31,10,0.001978,102.56,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,ramp_up,10,1,predictive,11485.820135,14659.991084,14878.623110,31,10,0.000604,144.21,+0.868,+1.114,+0.883,0,0,-69.446,51
vtlwavenet2011,ramp_up,10,1,oracle,11485.820135,14659.991084,14878.623110,31,10,0.000610,140.19,+0.868,+1.114,+0.883,0,0,-69.179,51
vtlwavenet2011,ramp_up,10,2,reactive,11349.141922,14354.633533,14748.398543,31,9,0.001978,102.74,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,ramp_up,10,2,predictive,11448.399024,14524.610676,14878.623110,31,9,0.000647,144.89,+0.875,+1.184,+0.883,0,0,-67.294,51
vtlwavenet2011,ramp_up,10,2,oracle,11448.399024,14524.610676,14878.623110,31,9,0.000668,140.35,+0.875,+1.184,+0.883,0,0,-66.234,51
vtlwavenet2011,ramp_up,20,0,reactive,11397.775885,14560.509723,14829.575579,30,10,0.005595,103.52,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,ramp_up,20,0,predictive,11506.046578,14679.915632,14904.797943,30,11,0.000721,141.59,+0.950,+0.820,+0.507,0,1,-87.113,51
vtlwavenet2011,ramp_up,20,0,oracle,11506.522353,14679.915632,14904.797943,30,11,0.000748,141.23,+0.954,+0.820,+0.507,0,1,-86.622,51
vtlwavenet2011,ramp_up,20,1,reactive,11354.012238,14418.065603,14696.470314,31,10,0.005595,104.01,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,ramp_up,20,1,predictive,11459.157635,14545.795785,14781.133760,31,10,0.000700,145.59,+0.926,+0.886,+0.576,0,0,-87.495,51
vtlwavenet2011,ramp_up,20,1,oracle,11460.851561,14545.795785,14781.133760,31,10,0.000746,141.32,+0.941,+0.886,+0.576,0,0,-86.668,51
vtlwavenet2011,ramp_up,20,2,reactive,11315.451729,14268.230799,14696.470314,31,9,0.005595,104.09,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,ramp_up,20,2,predictive,11421.468666,14406.990188,14781.133760,32,9,0.000711,147.55,+0.937,+0.973,+0.576,1,0,-87.293,51
vtlwavenet2011,ramp_up,20,2,oracle,11422.689811,14427.022713,14781.133760,32,9,0.000771,142.32,+0.948,+1.113,+0.576,1,0,-86.217,51
vtlwavenet2011,ramp_up,40,0,reactive,11361.983149,14497.337916,14780.226602,30,10,0.010340,106.36,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,ramp_up,40,0,predictive,11444.774750,14635.303305,14850.125204,30,11,0.001186,144.06,+0.729,+0.952,+0.473,0,1,-88.528,51
vtlwavenet2011,ramp_up,40,0,oracle,11445.221557,14635.303305,14850.125204,30,11,0.001332,144.48,+0.733,+0.952,+0.473,0,1,-87.122,51
vtlwavenet2011,ramp_up,40,1,reactive,11325.071004,14418.955102,14634.423955,31,10,0.010340,106.44,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,ramp_up,40,1,predictive,11399.161781,14493.378959,14731.874883,31,10,0.001214,147.92,+0.654,+0.516,+0.666,0,0,-88.257,51
vtlwavenet2011,ramp_up,40,1,oracle,11399.838242,14493.378959,14731.874883,31,10,0.001317,143.78,+0.660,+0.516,+0.666,0,0,-87.261,51
vtlwavenet2011,ramp_up,40,2,reactive,11286.606850,14270.167461,14633.642891,31,9,0.010340,106.57,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,ramp_up,40,2,predictive,11361.873522,14352.993261,14731.874883,31,9,0.001192,148.61,+0.667,+0.580,+0.671,0,0,-88.471,51
vtlwavenet2011,ramp_up,40,2,oracle,11362.112003,14358.586956,14731.874883,31,9,0.001339,144.34,+0.669,+0.620,+0.671,0,0,-87.053,51
vtlwavenet2011,flash_crowd,5,0,reactive,11360.395717,14667.492691,14936.233288,28,10,0.001827,101.33,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,flash_crowd,5,0,predictive,11416.393720,14782.612342,15000.410742,27,11,0.000202,140.21,+0.493,+0.785,+0.430,-1,1,-88.939,51
vtlwavenet2011,flash_crowd,5,0,oracle,11416.393720,14782.612342,15000.410742,27,11,0.000202,139.96,+0.493,+0.785,+0.430,-1,1,-88.939,51
vtlwavenet2011,flash_crowd,5,1,reactive,11311.755940,14528.344053,14809.729848,30,10,0.001827,101.92,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,flash_crowd,5,1,predictive,11364.934638,14659.991084,14878.623110,29,10,0.000202,145.62,+0.470,+0.906,+0.465,-1,0,-88.939,51
vtlwavenet2011,flash_crowd,5,1,oracle,11364.934638,14659.991084,14878.623110,29,10,0.000176,140.50,+0.470,+0.906,+0.465,-1,0,-90.349,51
